id_hecho;provincia_id;provincia_nombre;localidad_id;localidad_nombre;anio;mes;fecha_hecho;hora_hecho;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;motivo_origen_registro;motivo_origen_registro_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_tr_edad;victima_18_anios_o_mas;inculpado_sexo;inculpado_identidad_genero;inculpado_identidad_genero_otro;inculpado_tr_edad;inculpado_18_anios_o_mas
11605;82;Santa Fe;270;Rosario;2017;1;2017-01-12;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11606;82;Santa Fe;270;Rosario;2017;1;2017-01-15;03:44:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11606;82;Santa Fe;270;Rosario;2017;1;2017-01-15;03:44:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11607;82;Santa Fe;270;Rosario;2017;1;2017-01-16;01:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11607;82;Santa Fe;270;Rosario;2017;1;2017-01-16;01:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11608;82;Santa Fe;270;Rosario;2017;1;2017-01-12;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11608;82;Santa Fe;270;Rosario;2017;1;2017-01-12;13:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11609;82;Santa Fe;270;Rosario;2017;1;2017-01-20;02:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;Si
11609;82;Santa Fe;270;Rosario;2017;1;2017-01-20;02:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11610;82;Santa Fe;270;Rosario;2017;1;2017-01-21;19:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11610;82;Santa Fe;270;Rosario;2017;1;2017-01-21;19:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11611;82;Santa Fe;270;Rosario;2017;1;2017-01-17;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11611;82;Santa Fe;270;Rosario;2017;1;2017-01-17;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11612;82;Santa Fe;310;Villa Gobernador Gálvez;2017;1;2017-01-22;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11612;82;Santa Fe;310;Villa Gobernador Gálvez;2017;1;2017-01-22;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11613;82;Santa Fe;310;Villa Gobernador Gálvez;2017;1;2017-01-25;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11613;82;Santa Fe;310;Villa Gobernador Gálvez;2017;1;2017-01-25;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11614;82;Santa Fe;270;Rosario;2017;1;2017-01-29;04:25:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11614;82;Santa Fe;270;Rosario;2017;1;2017-01-29;04:25:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;80-84;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11615;82;Santa Fe;270;Rosario;2017;1;2017-01-29;23:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11615;82;Santa Fe;270;Rosario;2017;1;2017-01-29;23:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11616;82;Santa Fe;310;Rafaela;2017;1;2017-01-06;01:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;No
11616;82;Santa Fe;310;Rafaela;2017;1;2017-01-06;01:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11617;82;Santa Fe;70;El Trébol;2017;1;2017-01-03;16:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;65-69;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11617;82;Santa Fe;70;El Trébol;2017;1;2017-01-03;16:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;45-49;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;15-19;No
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;30-34;Si
11624;82;Santa Fe;170;Santa Fe;2017;2;2017-02-03;01:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
11625;82;Santa Fe;170;Santa Fe;2017;2;2017-02-07;21:45:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;60-64;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11625;82;Santa Fe;170;Santa Fe;2017;2;2017-02-07;21:45:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Femenino;Mujer;No especificado;60-64;Si
11626;82;Santa Fe;180;Santo Tomé;2017;2;2017-02-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11626;82;Santa Fe;180;Santo Tomé;2017;2;2017-02-13;23:00:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;20-24;Si
11627;82;Santa Fe;170;Santa Fe;2017;2;2017-02-16;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11627;82;Santa Fe;170;Santa Fe;2017;2;2017-02-16;03:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11628;82;Santa Fe;170;Santa Fe;2017;2;2017-02-26;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;35-39;Si
11628;82;Santa Fe;170;Santa Fe;2017;2;2017-02-26;05:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11629;82;Santa Fe;270;Rosario;2017;2;2017-02-04;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;4 o menos;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11629;82;Santa Fe;270;Rosario;2017;2;2017-02-04;20:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
11630;82;Santa Fe;270;Rosario;2017;2;2017-02-05;03:55:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Femenino;Mujer;No especificado;30-34;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11630;82;Santa Fe;270;Rosario;2017;2;2017-02-05;03:55:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;25-29;Si
11631;82;Santa Fe;270;Rosario;2017;2;2017-02-06;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;25-29;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11631;82;Santa Fe;270;Rosario;2017;2;2017-02-06;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11632;82;Santa Fe;270;Rosario;2017;2;2017-02-09;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11632;82;Santa Fe;270;Rosario;2017;2;2017-02-09;22:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;15-19;No;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11633;82;Santa Fe;270;Rosario;2017;2;2017-02-15;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11633;82;Santa Fe;270;Rosario;2017;2;2017-02-15;21:00:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;35-39;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11634;82;Santa Fe;270;Rosario;2017;2;2017-02-16;05:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
11634;82;Santa Fe;270;Rosario;2017;2;2017-02-16;05:50:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11635;82;Santa Fe;270;Rosario;2017;2;2017-02-18;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;Masculino;Varón;No especificado;20-24;Si;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar
11635;82;Santa Fe;270;Rosario;2017;2;2017-02-18;21:30:00;Domicilio particular;No especificado;Domicilio particular;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Masculino;Varón;No especificado;Sin determinar;Sin determinar
11636;82;Santa Fe;270;Rosario;2017;2;2017-02-07;23:30:00;Vía pública;No especificado;Vía pública;Intervención policial;No especificado;No corresponde;No corresponde;No especificado;Sin determinar;Sin determinar;Sin determinar;Sin determinar;No especificado;Sin determinar;Sin determinar
